from_totally_fake_account,total_amount
66418.0,29359.790000000066
66428.0,15134.669999999956
66433.0,36909.470000000074
66436.0,18068.320000000007
66455.0,19813.42000000005
66456.0,28648.230000000218
66476.0,18141.78
66483.0,18775.780000000002
66503.0,13911.169999999976
66515.0,16120.839999999971
66539.0,31395.360000000055
66566.0,22935.480000000054
66568.0,20868.230000000025
66580.0,16470.169999999976
66581.0,14805.539999999986
66604.0,20369.21000000001
66605.0,15117.919999999973
66611.0,18714.600000000002
66622.0,13435.589999999991
66623.0,17654.62000000002
66627.0,23694.01000000004
66635.0,33946.970000000074
66642.0,22564.280000000035
66657.0,19372.200000000015
66699.0,16895.620000000003
66715.0,33209.42
66723.0,15065.92999999999
66729.0,18082.110000000008
66742.0,21513.740000000118
66759.0,26079.930000000197
66774.0,14143.419999999984
66799.0,31765.880000000077
66807.0,22098.10000000011
66817.0,20402.050000000032
66821.0,16513.44
66852.0,14901.139999999983
66859.0,31121.930000000048
66866.0,19968.920000000013
66869.0,29777.790000000074
66886.0,24134.84000000003
66887.0,15883.99999999999
66891.0,16142.539999999983
66892.0,28781.510000000086
66898.0,33673.380000000056
66899.0,18118.489999999994
66905.0,26474.380000000026
66923.0,16528.91
66931.0,17678.62999999999
66933.0,12247.209999999985
66941.0,31206.260000000257
66944.0,27989.830000000064
66949.0,30378.430000000062
66956.0,27727.26000000003
66958.0,20698.44
66961.0,17159.219999999987
66965.0,16254.319999999952
66973.0,22965.890000000014
66986.0,26836.32000000001
67005.0,18492.340000000007
67016.0,21123.200000000008
67017.0,29367.070000000054
67074.0,22175.660000000033
67081.0,18692.05000000002
67098.0,17489.34999999999
67117.0,17732.010000000002
67119.0,20890.780000000104
67120.0,33827.8
67135.0,23160.680000000142
67143.0,19774.63000000002
67152.0,23348.010000000046
67160.0,20398.130000000092
67169.0,14402.93999999999
67176.0,20699.85000000002
67182.0,37623.95000000023
67203.0,20077.66
67215.0,33190.98000000006
67244.0,30469.120000000235
67252.0,18747.440000000017
67259.0,30707.91000000001
67270.0,14244.479999999974
67297.0,36446.33000000011
67308.0,19784.660000000025
67338.0,16306.899999999994
67349.0,21269.45000000002
67370.0,28493.99000000009
67371.0,24590.099999999995
67373.0,17665.85
67382.0,28766.78000000022
67410.0,19562.940000000002
67414.0,21587.339999999997
67440.0,20039.25000000006
67457.0,26583.520000000164
67467.0,14604.39
67475.0,16650.659999999996
67486.0,19539.60000000003
67497.0,20953.640000000014
67503.0,15325.7
67515.0,24894.19000000008
67516.0,17841.05000000001
67532.0,25490.17000000007
67539.0,18771.45000000008
67549.0,18320.469999999994
67559.0,19347.97
67574.0,17945.499999999996
67579.0,36427.470000000256
67584.0,23853.93000000013
67591.0,15446.569999999963
67592.0,19335.06000000002
67599.0,35426.18000000007
67603.0,24463.450000000154
67613.0,17234.30999999999
67626.0,20295.690000000082
67627.0,17995.280000000006
67640.0,19341.519999999997
67652.0,25517.62000000003
67693.0,33938.24000000001
67695.0,32426.41000000009
67725.0,11153.539999999994
67778.0,19732.09000000002
67779.0,35799.940000000184
67784.0,16382.989999999994
67792.0,17936.360000000008
67795.0,20318.420000000013
67796.0,20356.03999999999
67804.0,11453.169999999976
67809.0,29891.370000000003
67827.0,22592.27000000001
67840.0,30161.880000000096
67853.0,28394.620000000083
67863.0,16130.689999999986
67873.0,19919.03000000001
67891.0,20607.82000000006
67897.0,18113.519999999993
67899.0,18809.04
67909.0,13959.029999999999
67924.0,16009.079999999984
67943.0,29223.400000000212
67945.0,11431.409999999973
67946.0,32594.150000000012
67954.0,26095.100000000184
67962.0,18265.55
67966.0,37920.469999999994
67968.0,15564.810000000007
67977.0,24161.61000000003
67983.0,16931.529999999977
68018.0,24049.470000000045
68022.0,17151.090000000004
68033.0,22993.09000000001
68037.0,17422.519999999997
68039.0,17721.56
68042.0,15213.519999999991
68061.0,22055.760000000013
68067.0,18483.310000000016
68078.0,19434.940000000035
68085.0,15503.979999999998
68097.0,13347.859999999997
68105.0,16623.819999999996
68108.0,27919.51000000021
68134.0,34970.13000000001
68137.0,22895.180000000004
68152.0,20249.330000000013
68161.0,21268.999999999996
68163.0,30537.800000000076
68198.0,25832.300000000065
68207.0,20737.340000000026
68212.0,19908.550000000047
68230.0,36862.61000000005
68236.0,15865.739999999976
68242.0,21003.900000000118
68243.0,14333.32999999999
68275.0,19776.770000000077
68276.0,21340.040000000023
68290.0,17449.419999999987
68297.0,19821.42000000007
68301.0,13411.029999999982
68337.0,33885.54000000008
68360.0,24712.94
68362.0,17006.51
68374.0,16804.899999999994
68376.0,17056.290000000008
68378.0,32340.620000000086
68390.0,15248.15999999999
68398.0,20072.610000000008
68414.0,17517.76999999999
68429.0,33790.92000000026
68438.0,18253.520000000008
68445.0,16246.849999999971
68455.0,34111.78000000004
68478.0,12881.70999999999
68482.0,22837.36000000005
68493.0,34589.57000000005
68501.0,33709.510000000235
68511.0,32060.250000000084
68513.0,18964.58
68514.0,18808.71000000006
68520.0,19650.77000000003
68529.0,15833.289999999986
68562.0,29155.870000000006
68563.0,38432.87000000008
68580.0,19103.86999999999
68605.0,22531.620000000035
68609.0,21008.520000000026
68618.0,12791.019999999971
68639.0,17784.10999999998
68650.0,17841.77
68656.0,22124.590000000015
68657.0,37080.60000000005
68704.0,23942.160000000007
68705.0,20522.28000000004
68711.0,15264.409999999978
68716.0,14158.01999999997
68720.0,21089.770000000048
68749.0,32234.94000000009
68755.0,13341.669999999996
68780.0,19650.66
68828.0,14825.369999999995
68829.0,29695.360000000255
68833.0,24766.740000000143
68836.0,18085.170000000016
68848.0,14060.789999999995
68855.0,23519.01000000005
68870.0,17374.97
68873.0,32647.66000000007
68883.0,17023.550000000007
68890.0,30936.030000000064
68926.0,15829.689999999975
68934.0,18073.91999999999
68957.0,28039.68000000006
68978.0,17445.069999999996
68979.0,25153.059999999994
68986.0,16604.319999999974
69030.0,12715.299999999974
69043.0,18262.72000000002
69044.0,20248.680000000004
69072.0,22868.260000000042
69096.0,28365.840000000084
69160.0,13719.049999999983
69176.0,28205.800000000076
69200.0,11282.83
69228.0,32936.580000000045
69250.0,15464.739999999976
69266.0,22371.580000000118
69277.0,18099.090000000007
69279.0,11813.28999999994
69286.0,19590.46000000002
69305.0,21892.38000000003
69330.0,25526.83000000018
69340.0,22739.90000000012
69352.0,22503.940000000108
69361.0,23540.62000000004
69367.0,18959.38000000002
69373.0,18645.200000000004
69398.0,33279.3700000001
69405.0,16255.019999999995
69411.0,30916.600000000002
69449.0,23566.48
69481.0,19502.390000000007
69488.0,18632.280000000006
69499.0,34400.48000000023
69512.0,18907.209999999995
69523.0,32681.97000000011
69533.0,21241.000000000087
69547.0,33468.56000000025
69549.0,19458.17000000001
69562.0,18728.19000000001
69564.0,23077.260000000057
69617.0,33577.24000000022
69632.0,14145.289999999983
69635.0,28129.850000000035
69639.0,19186.990000000016
69652.0,33124.64
69669.0,20658.400000000027
69680.0,27289.980000000058
69683.0,27281.120000000057
69698.0,18784.92000000002
69710.0,19215.000000000007
69711.0,25678.510000000057
69728.0,15352.979999999989
69744.0,30203.080000000078
69769.0,29548.45000000002
69773.0,33343.5000000001
69775.0,20210.29000000001
69780.0,21848.940000000046
69788.0,19386.170000000024
69792.0,11583.999999999993
69794.0,16702.12
69839.0,15603.739999999983
69847.0,18096.740000000005
69854.0,29824.210000000025
69872.0,23627.73000000006
69880.0,18027.11000000003
69891.0,20154.840000000015
69920.0,13317.13999999999
69924.0,33737.7100000001
69941.0,19678.090000000004
69959.0,32179.82000000006
70013.0,30380.440000000002
70014.0,18103.169999999995
70026.0,19698.450000000015
70037.0,21358.320000000025
70046.0,29308.330000000038
70057.0,14611.019999999942
70070.0,20818.180000000022
70075.0,24523.210000000017
70088.0,20161.260000000024
70146.0,23592.620000000043
70152.0,23022.710000000126
70154.0,30358.76000000021
70158.0,29970.300000000076
70162.0,19385.070000000007
70163.0,21050.040000000034
70164.0,31124.22000000006
70188.0,11621.429999999984
70215.0,18709.23
70238.0,24518.340000000033
70248.0,27598.900000000078
70276.0,13452.409999999983
70290.0,19171.350000000042
70299.0,19400.860000000015
70302.0,19696.81
70318.0,19399.310000000045
70322.0,15483.200000000003
70337.0,18062.19000000002
70342.0,31740.680000000004
70357.0,17765.350000000013
70361.0,11037.019999999993
70391.0,28182.650000000012
70417.0,19373.22000000007
70435.0,19056.07
70442.0,21377.830000000005
70452.0,35745.05000000019
70476.0,32264.220000000256
70478.0,19869.53
70484.0,33136.63000000003
70489.0,23437.78000000003
70494.0,22440.95
70503.0,17384.64
70505.0,19668.340000000015
70507.0,18653.210000000003
70539.0,33381.79000000025
70597.0,14113.17999999999
70629.0,27169.320000000065
70632.0,16364.27999999999
70643.0,38886.91000000003
70683.0,11636.949999999984
70709.0,26468.62000000021
70729.0,10854.699999999997
70759.0,16969.46
70772.0,17722.99
70814.0,19868.000000000062
70819.0,18135.47999999999
70821.0,15093.749999999989
70827.0,18375.940000000006
70830.0,21144.96000000008
70835.0,17806.55
70850.0,23069.43000000004
70866.0,15032.85
70873.0,14883.039999999999
70875.0,31964.31000000033
70887.0,30750.76000000005
70923.0,29504.760000000017
70939.0,27502.19000000019
70965.0,19539.24000000002
70969.0,31231.14000000001
70975.0,16872.82999999996
70982.0,15122.489999999993
70985.0,33311.69000000023
70993.0,34911.06000000006
71000.0,16078.459999999992
71001.0,17945.93999999999
71006.0,40206.0800000001
71007.0,17107.51
71008.0,20089.950000000015
71011.0,19077.190000000017
71015.0,18343.33999999999
71037.0,23899.670000000042
71049.0,26250.880000000052
71056.0,27751.250000000076
71104.0,14345.179999999997
71107.0,12751.420000000002
71132.0,19104.15000000001
71150.0,36477.310000000085
71156.0,18161.700000000033
71159.0,14791.530000000006
71190.0,22934.030000000148
71199.0,17473.40999999999
71201.0,32056.610000000084
71202.0,18364.140000000003
71204.0,23101.74000000005
71234.0,18159.360000000015
71252.0,34381.42000000008
71257.0,35904.93000000007
71282.0,20150.280000000002
71288.0,18000.72999999999
71296.0,24201.290000000037
71317.0,21923.8700000001
71327.0,20461.16000000003
71412.0,31528.0500000001
71416.0,17511.96
71431.0,30473.35000000007
71467.0,22165.83000000003
71469.0,15521.35999999999
71493.0,19583.89000000002
71496.0,16517.619999999948
71499.0,23501.11000000009
71520.0,17264.32
71531.0,25968.820000000138
71540.0,14322.24999999999
71541.0,14196.630000000003
71546.0,16209.739999999976
71556.0,30843.100000000224
71564.0,32558.240000000074
71571.0,22828.230000000036
71607.0,19286.160000000014
71625.0,30959.61000000006
71627.0,20210.540000000023
71631.0,21363.260000000024
71633.0,18405.060000000027
71642.0,17393.289999999997
71647.0,32705.22000000008
71651.0,14838.12
71670.0,17596.600000000006
71683.0,16937.19
71684.0,32102.74000000002
71690.0,25329.650000000027
71696.0,37413.21000000006
71699.0,22148.93000000012
71710.0,31800.55000000001
71712.0,13863.34999999999
71729.0,15780.229999999978
71740.0,29649.560000000063
71751.0,19229.9
71752.0,20674.960000000017
71760.0,21686.70000000011
71763.0,26747.360000000048
71788.0,26323.010000000057
71804.0,14929.799999999972
71805.0,20287.350000000006
71809.0,25486.110000000153
71812.0,26073.720000000187
71814.0,25468.860000000062
71817.0,26780.70000000004
71821.0,15568.009999999982
71827.0,18549.95
71837.0,22411.08000000001
71841.0,19639.180000000026
71859.0,27039.78000000021
71899.0,20232.630000000074
71909.0,15933.88
71920.0,18097.13
71928.0,33888.04000000007
71939.0,21182.30000000003
71988.0,25921.240000000038
71991.0,23308.220000000052
72034.0,34526.09000000007
72043.0,19874.30000000001
72055.0,12495.79999999999
72066.0,22898.860000000117
72075.0,17519.88999999997
72112.0,21908.76000000004
72121.0,33510.63000000004
72132.0,13230.379999999956
72137.0,19571.739999999994
72151.0,30849.800000000003
72164.0,18784.159999999996
72166.0,22410.050000000057
72167.0,18859.320000000018
72174.0,28172.510000000068
72182.0,30442.48000000019
72198.0,23177.960000000145
72206.0,22824.010000000053
72226.0,20465.400000000034
72248.0,20729.089999999982
72253.0,27193.730000000018
72256.0,20704.290000000015
72272.0,18988.180000000033
72283.0,35807.36000000023
72295.0,20347.770000000026
72301.0,16246.190000000002
72302.0,28922.350000000024
72306.0,25634.800000000043
72323.0,28288.99000000006
72327.0,21454.910000000033
72347.0,19617.450000000037
72352.0,21071.60000000003
72370.0,20666.799999999992
72374.0,32591.980000000025
72378.0,15804.659999999987
72438.0,17542.439999999995
72470.0,32747.530000000068
72473.0,20904.62
72491.0,18870.039999999997
72532.0,27130.829999999998
72541.0,31664.250000000065
72568.0,17551.999999999996
72576.0,22938.22000000004
72581.0,13665.269999999959
72587.0,17571.510000000035
72614.0,35112.800000000236
72646.0,22852.050000000134
72647.0,20065.110000000048
72654.0,16028.439999999984
72657.0,20026.09000000001
72662.0,16736.989999999998
72682.0,20573.240000000023
72700.0,18325.29
72704.0,15621.57999999998
72708.0,15136.139999999989
72720.0,31637.790000000045
72723.0,19008.93
72725.0,17757.880000000016
72745.0,24975.16000000006
72754.0,11859.539999999979
72758.0,42305.12000000019
72765.0,21829.00000000004
72766.0,22490.54000000012
72775.0,11722.629999999996
72789.0,23892.680000000062
72818.0,23204.210000000006
72831.0,11828.309999999996
72881.0,17432.709999999995
72888.0,20856.45000000001
72900.0,11349.969999999988
72909.0,28238.510000000017
72919.0,21450.110000000015
72920.0,21791.360000000048
72931.0,31318.920000000064
72945.0,23052.360000000106
72946.0,25509.71000000001
72951.0,30260.58000000001
72954.0,19986.620000000014
72960.0,34391.550000000214
72966.0,31528.180000000055
72984.0,20247.74
72995.0,40071.290000000256
73011.0,17725.42
73017.0,25303.120000000057
73027.0,27444.620000000054
73029.0,15787.650000000007
73031.0,14388.009999999987
73068.0,15703.609999999939
73077.0,36997.52000000008
73092.0,20106.780000000006
73141.0,20695.270000000026
73142.0,11651.519999999975
73146.0,17145.04
73155.0,22564.62000000004
73171.0,20558.33000000003
73196.0,22194.93000000004
73205.0,18523.370000000003
73219.0,20229.10000000007
73234.0,17618.289999999997
73281.0,17571.600000000002
73285.0,22060.159999999974
73292.0,22485.410000000127
73293.0,21877.430000000037
73344.0,20681.950000000023
73353.0,27977.060000000183
73362.0,31790.300000000003
73393.0,32428.109999999986
73395.0,21623.94000000006
73405.0,24949.28000000003
73409.0,16321.579999999984
73416.0,15766.100000000006
73435.0,32543.05999999999
73456.0,18747.480000000025
73468.0,30047.94000000001
73474.0,31403.070000000083
73478.0,23964.13000000005
73487.0,34701.10999999999
73513.0,17579.179999999982
73521.0,15579.049999999941
73526.0,21475.410000000076
73545.0,14100.749999999985
73562.0,19523.570000000018
73571.0,16039.699999999983
73575.0,33662.130000000274
73591.0,14383.369999999972
