to_randomly_generated_account,total_amount
65240,810.9499999999999
65250,14528.5
65268,1109.45
65270,5018.2
65280,14102.119999999999
65284,1013.6
65285,696.0399999999998
65289,736.15
65293,926.1999999999997
65294,879.0
65310,1089.9999999999998
65313,1781.3000000000006
6532,917.1000000000001
65342,493.5
65347,1024.4099999999999
65350,970.95
65352,1138.57
6536,466.0
65369,1369.9
65384,1308.3700000000001
65396,14796.310000000001
65398,739.65
6540,1498.9500000000003
65400,20775.900000000005
65401,1355.7900000000002
65406,693.6999999999999
65407,1144.2800000000002
65414,13054.96
65423,655.0
65426,1434.6500000000003
65427,1029.38
6545,13901.64
65450,1386.3299999999997
65456,673.35
65459,1030.0
65469,1344.9499999999998
65471,837.55
65478,984.4999999999999
65481,1448.3500000000006
65487,744.5
65491,1122.88
65493,633.3499999999999
65496,1582.84
65497,891.2
65498,11659.87
65499,710.9000000000001
65522,8354.189999999999
65526,1645.0799999999995
65538,1431.45
65558,17589.9
65564,942.4999999999999
65578,1106.73
65581,1131.7500000000002
65612,633.71
65615,1861.41
65616,1740.9300000000003
65628,6834.29
65634,960.8
65639,8480.09
65643,1211.6000000000001
65649,1263.1
65655,7036.09
6566,1218.0000000000002
65669,552.0
6567,1697.05
6568,1087.4499999999998
65684,1093.08
6569,14314.250000000002
65691,820.95
65695,964.15
65703,18605.9
65732,12529.45
6574,6183.049999999999
65744,1242.9
6575,1142.8200000000002
65755,1381.7300000000005
65757,854.7499999999999
65769,1244.22
65781,575.25
65786,1785.65
65789,638.6
65794,1264.2300000000002
65800,1113.5
65802,21869.750000000007
65805,834.8
65807,355.54999999999995
65824,1570.9300000000003
65826,1394.5
65834,1089.29
65842,4764.75
65855,2555.76
65861,5929.849999999999
65870,921.0
65883,824.55
65884,1368.71
6589,1216.5
65897,1254.0
65913,827.9999999999999
65914,1241.29
65915,1692.4700000000003
65917,676.1999999999999
65922,1292.7900000000002
65929,1143.58
65935,748.44
65946,8044.5599999999995
65960,1385.5900000000001
65968,944.2299999999999
65970,1708.1799999999998
65975,24101.990000000005
65978,19896.09
65979,1575.9999999999998
6599,1156.23
65991,2188.5299999999997
66003,6225.079999999999
66006,83042.5
66020,1257.45
66029,9946.63
66041,718.25
66049,11691.379999999997
66054,605.79
66057,8264.359999999999
66064,2196.6
66065,751.6800000000001
66068,477.0
6607,824.55
66081,1116.9899999999998
66095,1245.49
66097,754.25
66099,725.4699999999999
6610,1673.29
66106,1357.0
66113,13103.039999999997
66124,286.35
66136,1456.9
6614,1103.7
66142,964.0
66154,556.45
66157,1295.1899999999998
6616,888.07
66160,688.5
66168,1062.7
66170,952.58
66172,15017.190000000002
66182,899.8499999999999
66183,19603.5
66188,1031.1399999999999
66192,9178.989999999998
66193,540.5
66196,1009.4999999999999
6620,772.5199999999999
66200,612.74
66203,16998.1
66219,24757.45
66220,1448.4000000000003
66230,1387.0199999999998
66232,9088.0
66236,1058.5
66237,774.3499999999999
66244,154.0
66250,841.1700000000001
66261,1757.1900000000007
66262,1533.5800000000002
6627,1069.5
66274,20097.210000000003
66290,812.1599999999997
66294,1411.3500000000001
66312,544.0
66314,1272.0
66315,6382.05
66335,1267.7
66350,885.9000000000001
66351,10557.58
66359,1948.800000000001
66363,1167.16
66364,14811.57
66365,507.45
66366,16203.539999999995
66374,1323.84
66383,6541.209999999999
66387,1493.9300000000005
66389,18899.6
66395,10086.849999999995
66397,531.5
66401,1209.1100000000001
66414,863.09
66418,7998.85
66428,1005.3000000000001
66433,11550.400000000001
66436,1115.0
66452,968.0499999999998
66455,1121.96
66456,6699.699999999998
66466,1688.0700000000004
66470,2143.8900000000003
66476,937.1000000000001
66483,1730.61
6650,1133.22
66502,1368.35
66503,1011.4499999999999
66505,8941.390000000001
6651,142.5
66515,795.45
6653,1312.8500000000001
66539,19494.949999999997
66550,1467.47
66554,14736.53
66566,966.9
66568,1369.1
66574,19630.44
66580,1160.5
66581,1093.15
66584,558.6700000000001
66597,1571.22
66600,757.5
66604,1415.75
66605,1325.2100000000003
66611,1048.4
66622,606.7500000000001
66623,1226.3500000000004
66627,1332.65
66629,1118.69
6663,291329.0
66635,1776.3400000000001
66642,549.9
66657,1087.25
66660,869.65
66662,675.9499999999999
66667,7384.53
66697,1066.51
66699,1352.38
66705,1439.0
66715,659.0
66723,1125.8
66726,100242.55
66729,654.4
66742,1701.2800000000002
66748,16252.22
66756,11154.100000000002
66759,766.5
6677,1487.0499999999995
66774,734.0
66781,1020.95
6679,1222.6
66799,894.4
66807,1123.8
66808,247.5
66812,1176.8400000000001
66813,897.0
66817,1300.3
66819,12976.949999999997
66821,1109.5500000000002
66844,1320.95
66852,752.45
66859,3386.0
66866,1105.5
66869,22121.319999999985
66886,666.95
66887,842.95
66891,1229.75
66892,12713.59
66895,1655.7000000000003
66898,808.4
66899,913.1399999999999
66903,585.5899999999999
66905,641.75
66919,930.6499999999999
6692,1726.9499999999991
66923,793.5
66931,1149.3999999999999
66933,714.3
66941,2864.3100000000004
66944,2190.7799999999997
66949,8602.1
66954,726.22
66956,17361.3
66958,767.74
66960,12017.889999999996
66961,632.0
66965,727.7399999999999
66968,15311.15
66973,870.5899999999999
66974,11181.6
66979,463.54999999999995
66986,6066.17
67003,440.24
67005,1249.74
67016,590.0
67017,617.46
67023,810.71
6703,65800.4
67032,444.45000000000005
67035,583.0
67036,1147.2000000000003
67046,538.3000000000001
67051,1396.0500000000002
67060,6376.830000000001
67073,1726.5800000000004
67074,1120.1
67076,870.65
67081,655.35
67098,1512.6399999999999
67115,888.8499999999999
67117,524.7999999999998
67119,892.0599999999997
67120,15953.5
67125,1078.5
67129,1175.95
67130,983.8499999999999
67135,799.31
67138,1270.5800000000002
6714,610.7999999999998
67143,1597.7200000000005
67152,946.65
67153,279.93
67160,927.8799999999998
67165,977.6
67169,1281.3000000000002
67173,1069.05
67176,1421.25
67182,3802.2500000000005
67186,740.16
6719,996.3300000000002
67196,551.05
67203,968.54
6721,323.5
67215,6527.89
67237,587.8
67243,1092.0000000000002
67244,1116.1000000000001
67252,1273.75
67259,13228.5
67260,1786.0900000000004
67267,1355.4000000000003
67270,1271.6500000000003
67276,22491.500000000004
67297,821.0
67308,959.3000000000001
6732,991.9000000000001
67338,1410.1899999999998
67343,6367.749999999997
67349,922.5
6736,813.0399999999998
67370,8887.619999999999
67371,776.07
67373,565.5
67377,1198.7000000000003
67382,1584.9000000000003
67385,988.68
67399,741.1
67410,1042.29
67414,2054.84
67415,11269.07
67432,1308.1499999999999
67440,2019.5800000000006
67457,543.3499999999999
67464,5112.5
67467,1280.69
67475,897.0
67486,797.3
67492,1372.04
67497,1129.29
6750,9055.909999999998
67503,2070.73
67511,16562.979999999996
67515,1301.14
67516,1590.7000000000003
67521,1126.65
67532,1020.65
67535,4600.0
67537,1556.0
67539,1497.05
6754,495.4
67549,1243.5100000000002
67559,936.5
6757,656.65
67574,861.5
67575,1792.8500000000001
67579,19335.100000000002
67584,1081.9499999999998
67586,771.3199999999999
67587,1273.84
67591,1542.0600000000006
67592,1613.3999999999999
67599,604.5
67603,1088.04
67613,1969.5600000000002
67626,1658.1000000000004
67627,771.0
67640,1310.6000000000001
67652,996.62
67653,750.75
67666,683.0
67679,15781.780000000002
67693,9639.41
67695,1267.7
6770,1561.3899999999999
67725,1427.0
67726,1512.2200000000003
67733,1768.0600000000004
67754,6731.919999999999
67758,1482.8300000000002
67778,1071.21
67779,18307.6
67784,1708.14
67789,1146.0
67792,584.6999999999999
67795,1182.42
67796,1218.7399999999998
67797,5229.689999999999
67804,236.5
67809,13964.5
67815,15773.349999999999
6782,1215.55
67827,1384.5
67828,1939.0299999999993
67833,1630.5
67834,1641.1200000000003
67840,148.0
67845,13092.509999999998
67851,2124.5100000000007
67853,1823.57
67856,1211.65
67863,1795.4300000000005
67873,1016.0
67885,1360.49
67891,721.7999999999998
67897,2512.699999999999
67898,7152.449999999998
67899,780.4000000000001
67909,992.5
67912,1609.0599999999997
67920,19586.800000000003
67924,445.0
67937,1261.0
67943,1113.35
67945,483241.3
67946,791.0
67950,1199.0
67954,1308.2800000000004
67962,1777.0
67966,7450.96
67968,651.5999999999999
67977,252.65
67981,14917.199999999999
67983,1999.2400000000002
67986,1229.65
67991,616.73
67996,2053.69
68003,1271.6100000000004
68011,1097.9
68018,1676.1299999999999
68022,1366.0
68033,1474.37
68037,994.5999999999999
68039,842.8
68042,1833.39
68053,11214.5
68061,1547.6200000000001
68067,1025.13
68069,14044.0
68078,691.0400000000002
68083,6605.259999999999
68085,365.5
6809,1497.0300000000002
68097,76.5
68105,718.75
68108,1031.6500000000003
68111,2137.1700000000005
6812,24490.0
68128,928.5399999999997
68129,890.1500000000001
68134,187.0
68137,960.5
68139,1732.2200000000005
68152,1212.3999999999999
68161,1252.5
68163,14132.920000000004
68168,1343.05
68181,1006.83
68183,180.5
68186,891.6400000000001
68192,1093.5
68198,1464.75
68207,1064.8899999999999
68212,1441.6999999999998
6822,423.70000000000005
68226,1253.2199999999998
68230,23639.8
68236,2158.7900000000004
68242,922.8500000000001
68243,568.75
68247,1700.6500000000005
68273,1446.23
68275,1587.17
68276,812.1400000000001
68286,19230.0
6829,1537.0000000000002
68290,1162.47
68296,581.6
68297,1004.9499999999999
68301,960.45
68326,7630.0
68337,1161.45
6835,1552.88
68360,901.5
68361,2912.049999999999
68362,1116.4
68367,1700.55
68374,443.21
68376,942.1
68378,4376.34
68390,761.95
68398,899.4
68405,1137.0500000000002
68414,1525.28
6842,1832.1000000000001
68429,15791.849999999997
68438,1147.56
68445,645.2999999999997
68455,13137.3
6846,877.29
68463,872.9000000000001
68476,992.7800000000001
68478,1379.1000000000001
68482,1058.59
68485,872.4999999999998
6849,1013.0999999999999
68493,24118.8
68501,927.8999999999996
68510,1613.9200000000008
68511,878.8499999999999
68513,1354.3399999999997
68514,1121.5
68518,627.38
68520,760.15
68529,1934.0800000000004
68543,456.44999999999993
68557,1192.1000000000001
68562,17153.09
68563,1406.75
68565,650.55
68570,21057.85
68572,580.5999999999999
6858,1253.95
68580,1352.1599999999996
6859,548.9
68592,525.55
68605,374535.0
68609,1074.37
68611,988.7
68616,1257.82
68618,1492.1499999999999
68639,1454.3800000000006
68643,1418.2
68649,784.2599999999999
68650,1048.1
68656,1058.11
68657,1040.1999999999998
68660,1078.09
68684,224.10000000000002
68698,1196.7
68704,1957.5200000000004
68705,767.55
68711,1050.35
68716,894.95
68720,748.6200000000001
6874,1215.92
68745,455.45000000000005
68749,7404.72
68755,712.3799999999999
68780,1165.7
68828,1255.8700000000001
68829,6303.699999999999
68833,1150.7
68834,392728.4
68836,1163.62
68845,38.5
68846,2002.8900000000006
68848,279.5
68855,674.35
68870,809.42
68873,6485.76
6888,1102.45
68883,123.0
6889,854.5
68890,1127.2000000000003
68899,1411.6200000000001
6892,537.2499999999999
68921,573.3499999999999
68926,759.28
68934,1063.95
68956,14562.95
68957,7982.199999999999
68978,908.0199999999998
68979,1347.9299999999998
68986,476440.85000000003
6900,844.3499999999999
69020,1057.65
69025,1682.7500000000002
6903,568.8
69030,728.1
69043,882.72
69044,1104.5
6905,17009.54
69067,739.75
69072,767.6999999999999
69075,18992.989999999994
69077,742.9000000000001
69087,1338.45
69089,1225.94
69096,656.8
6910,1107.7399999999998
69103,954.65
69108,1122.5
6913,2179.54
69133,1519.2200000000003
69136,707.05
69144,15236.1
69160,1059.71
69162,1222.75
69171,8106.529999999998
69176,697.65
6919,429.29999999999984
6920,17273.95
69200,2310.3500000000004
69212,1409.24
6922,1613.5499999999995
69221,1052.6000000000001
69222,1932.0599999999997
69228,1126.2500000000002
69229,803.5699999999999
6924,1111.3600000000001
69240,1894.530000000001
69243,602.55
69247,1017.5
69250,970.5999999999999
69266,823.0999999999998
69276,1505.8500000000004
69277,832.3000000000001
69279,433.3
69286,610.9
69305,1177.2500000000002
69314,1377.5
69315,6026.19
69317,13243.05
69323,1346.13
69330,1167.4
69331,748.85
69340,1119.9
69344,1061.15
6935,9854.42
69352,1404.3500000000001
69356,872.8500000000001
69360,1466.3
69361,1922.3
69367,1407.0500000000002
69368,1063.9
69369,5856.669999999998
69373,1006.5
69398,7629.05
6940,1947.66
69403,1099.16
69405,2459.38
69407,1401.4100000000003
69411,333.5
69416,973.15
69439,11769.289999999997
69440,22030.200000000004
69449,1066.0
69459,1922.75
6947,1228.1500000000003
69478,10715.8
69481,928.7800000000002
69488,1540.99
69499,10544.8
69512,1752.5
6952,268.15
69523,7779.0
69533,1013.6299999999999
69537,1492.1599999999999
69539,1282.4
69541,1290.1
69547,17355.0
69549,853.3
69556,1904.7500000000002
69562,1525.2
69563,1270.6
69564,2119.84
6957,1289.8
69584,1834.5900000000006
69617,932.1
69629,688.8800000000001
69632,1016.0999999999999
69635,148.5
69639,701.6999999999999
69646,10348.92
69647,1057.0
69652,83.0
69669,862.25
69670,1326.1000000000001
69680,1051.3500000000001
69683,108.5
69694,416.08
69695,993.35
69698,921.0
69702,13076.729999999996
69710,857.4
69711,8579.48
69726,1067.5
69728,597.45
6974,793.2
69744,7831.3
69747,1206.8500000000001
69751,1200.0
69762,1460.5799999999997
69769,23952.38000000002
69773,13800.060000000001
69775,2000.4099999999999
69780,1295.22
69788,1274.79
69792,669.21
69794,1387.6599999999999
69809,1230.0
69815,13362.249999999998
69839,1262.28
69840,937.09
69843,1174.6599999999999
69847,851.35
69848,1643.7
69854,495.0
69872,867.0499999999998
69873,1218.25
69880,1135.15
69884,600.9
69891,1095.0700000000002
69895,593.5
69899,1071.13
69900,1158.25
69906,1178.82
69919,5381.84
69920,1134.26
69923,1470.0
69924,390.5
69926,950.02
6994,554.6999999999999
69941,934.9899999999998
69946,1164.3500000000001
69959,8153.8099999999995
69961,958.4999999999999
69964,5456.370000000001
69983,695.8
69987,1494.0
69992,11828.519999999999
70007,1035.0
70013,15681.630000000001
70014,855.0
7002,992.18
70023,1134.6100000000001
70026,829.3
70037,2204.21
70046,339.0
70052,1018.41
70057,1104.65
7006,1604.0
70070,1479.6
70075,676.5
7008,934.7299999999999
70088,436.24999999999994
70095,1177.1
70114,727.4499999999999
7012,3007.2800000000016
70128,1557.6200000000001
70129,1819.6000000000001
70133,792.63
7014,1394.1100000000004
70146,1575.3
70152,698.7999999999997
70154,200.29
70158,602.95
70162,930.5
70163,1152.6
70164,930.2
70168,809.2
70174,758.5500000000001
7018,2019.0
70188,590.3
7020,1386.9
70215,1260.57
7023,1165.1800000000003
70238,962.07
70239,1089.0299999999997
70245,787.5
70248,6370.199999999999
7025,949.0799999999998
70253,8886.84
70256,559.7999999999998
70265,1307.81
70266,872.9399999999999
70273,512.2
70276,610.7
70284,1735.2800000000004
70285,1004.5000000000001
70287,1733.6800000000003
70290,1067.6699999999998
70299,2003.1100000000001
70302,1251.8
70318,145.5
70322,1105.5
70326,20694.0
70337,731.3499999999999
70342,20098.219999999998
70350,1738.39
70356,1618.5700000000004
70357,1470.0
70360,1327.3299999999997
70361,830.0
70367,890.68
70384,856.94
7039,8764.5
70391,3117.5299999999997
70395,1058.8
7041,12683.509999999998
70417,1290.9000000000003
70423,931.13
70435,882.0
70442,1657.18
70452,7577.72
70462,1114.62
70463,1336.39
70476,11778.12
70478,1250.6100000000001
70480,506.4999999999999
70484,16904.75
70489,1272.0
70494,200.0
70503,723.8500000000001
70505,1174.86
70507,613.6500000000001
70524,1711.1000000000001
70534,476.5
70539,1277.1500000000003
70561,11236.900000000001
70572,1237.45
7058,13352.880000000001
70582,1097.8500000000001
70587,1100.1999999999998
7059,692.7499999999999
70597,365.33
70599,1114.5499999999997
70613,15318.869999999999
70616,1368.9
70622,19661.74
70627,1079.0900000000001
70629,7334.749999999999
7063,1601.66
70632,2152.4799999999996
70637,1146.9
70638,748.5500000000001
70643,22277.380000000016
