account,transaction,income_count,expense_count
21686,82.45,14,0
55877,125.0,23,0
40371,100.5,18,0
89249,84.84,12,0
68139,287.98,33,0
92152,230.7,36,0
99812,94.5,15,0
97403,184.0,29,0
44702,83.0,14,0
60674,127.7,22,0
67382,242.15,40,0
33591,99.0,17,0
65649,146.0,21,0
96595,163.5,26,0
22425,181.35,34,0
4686,118.95,20,0
1217,162.5,27,0
28732,138.0,22,0
25657,147.34,15,0
33714,21.5,4,0
41523,-1466.8999999999999,0,116
22009,181.0,29,0
51732,114.15,21,0
42994,151.32,25,0
50798,96.5,17,0
47309,661.5,28,0
40683,99.81,15,0
99658,98.2,15,0
46507,-1696.290000000001,0,101
73770,109.55,20,0
33312,1615.73,37,0
47299,88.0,16,0
73878,255.32,33,0
28791,16.8,4,0
51811,77.0,13,0
99143,161.65,15,0
59511,71.0,12,0
2767,97.06,15,0
93097,283.87,37,0
85181,94.0,15,0
52056,86.15,15,0
97288,145.59,13,0
44575,303.64,39,0
5065,194.0,30,0
23579,153.0,25,0
78474,133.2,24,0
25017,107.0,19,0
90274,110.0,19,0
87372,99.5,15,0
83601,150.5,23,0
96193,126.5,19,0
10826,213.45000000000002,35,0
22188,139.20000000000002,25,0
71721,188.24,29,0
98565,87.45,16,0
7534,84.5,15,0
64594,171.5,25,0
91963,162.9,28,0
16234,141.55,26,0
68616,139.53,21,0
35900,-1800.7600000000004,0,77
48723,62.5,11,0
48098,145.0,24,0
51291,101.4,17,0
37555,182.0,29,0
15838,63.400000000000006,12,0
46396,2141.4900000000002,30,0
48180,-1758.8200000000002,0,97
47890,101.5,17,0
75868,139.65,22,0
71696,859.45,20,0
25238,59.5,11,0
78864,-2094.08,0,76
33792,16.5,3,0
78864,69.5,10,0
50781,49.15,9,0
55658,45.5,6,0
93916,73.82,6,0
90105,183.64999999999998,36,0
37675,60.75,11,0
96340,210.79,38,0
23110,176.07999999999998,29,0
76710,225.24,33,0
15418,182.3,30,0
99485,188.37,31,0
6736,169.45,24,0
28725,85.0,15,0
46472,162.95,29,0
12995,1835.9900000000002,23,0
10592,140.57,14,0
51653,77.5,13,0
39829,-1936.4400000000005,0,115
51666,174.60000000000002,30,0
33809,149.0,24,0
69478,912.5,27,0
12069,82.25,13,0
45508,118.65,20,0
76957,78.15,16,0
100608,138.8,25,0
36353,213.21,26,0
34168,205.29,28,0
33557,190.25,30,0
76420,200.65,33,0
4490,85.5,15,0
37200,180.25,29,0
60871,180.79000000000002,29,0
92710,186.30000000000004,30,0
45706,66.5,13,0
29697,218.0,35,0
84613,73.65,14,0
67237,65.4,12,0
91973,116.97,15,0
59155,-1856.18,0,95
44346,126.5,19,0
59155,73.0,11,0
86004,91.5,16,0
14815,90.0,18,0
48650,83.0,13,0
48753,208.89999999999998,31,0
34072,-2067.26,0,99
53683,2312.0,62,0
87425,128.81,15,0
62417,113.5,18,0
32608,90.94999999999999,19,0
39181,55.0,10,0
83323,122.0,20,0
32209,67.65,11,0
83462,113.0,17,0
27789,147.0,25,0
45068,235.9,38,0
68926,81.4,15,0
88539,111.5,21,0
3521,100.5,16,0
64509,183.5,31,0
78137,96.14999999999999,19,0
43998,84.65,15,0
19175,123.55000000000001,22,0
79415,125.0,21,0
17034,147.40000000000003,25,0
91043,97.9,19,0
69067,123.5,19,0
27655,99.45,16,0
74989,92.5,15,0
70855,121.35,23,0
13824,89.0,15,0
16419,185.75,30,0
30873,176.65,26,0
10240,104.37,18,0
24766,140.95,23,0
32603,108.15,18,0
90045,208.9,31,0
32197,73.9,14,0
41100,117.5,21,0
58652,273.4,43,0
100986,204.71,24,0
26372,207.52,29,0
89305,201.24,19,0
58491,148.5,26,0
100060,-1752.2500000000002,0,129
54768,120.85000000000001,19,0
97873,74.5,13,0
55626,73.0,13,0
57225,60.5,10,0
80526,100.65,18,0
11464,55.5,10,0
77995,122.48,13,0
1824,113.5,17,0
100060,146.5,25,0
59606,115.95,22,0
84184,155.0,24,0
76511,64.5,13,0
99515,102.0,18,0
59238,121.4,24,0
16843,111.05,20,0
62352,107.5,18,0
2626,137.5,24,0
5809,83.0,12,0
88244,69.95,11,0
69792,83.0,13,0
17735,149.5,22,0
32732,46.5,8,0
23007,108.0,17,0
46251,88.0,14,0
43921,61.949999999999996,11,0
22351,84.5,12,0
31514,208.99,28,0
48525,308.91,39,0
64904,184.51999999999998,23,0
1324,126.55000000000001,22,0
15501,196.11,21,0
99492,23.4,5,0
35083,-1498.72,0,113
18732,70.0,10,0
60558,94.5,15,0
31907,130.5,19,0
26969,139.34,16,0
53527,121.00000000000001,24,0
87125,112.2,20,0
99019,204.91,23,0
19680,101.0,16,0
24988,110.5,18,0
40966,72.5,11,0
13865,42.0,7,0
16105,123.9,21,0
27975,70.0,13,0
6607,75.5,12,0
87262,197.08999999999997,22,0
90827,73.25,16,0
79471,132.5,23,0
40855,78.5,13,0
77464,113.0,21,0
26846,122.10000000000001,22,0
20500,-1526.69,0,103
59055,121.65,22,0
11448,175.67000000000002,28,0
45214,68.0,11,0
70873,189.2,26,0
14056,153.29000000000002,21,0
78423,84.5,14,0
6919,50.55,11,0
22592,58.15,10,0
59771,46.0,8,0
1186,140.4,25,0
73141,42.65,7,0
62420,131.5,21,0
19818,129.5,19,0
60075,-1324.07,0,98
32859,153.5,29,0
60075,117.5,21,0
12847,112.0,15,0
97699,181.0,32,0
44992,-1395.32,0,127
35083,206.5,33,0
55303,107.5,16,0
45429,199.65,30,0
98336,177.5,31,0
23907,68.05,11,0
34888,105.5,16,0
96860,91.65,18,0
84242,59.25,9,0
32333,137.0,19,0
33137,62.839999999999996,7,0
77493,-1494.4599999999998,0,98
42065,148.5,24,0
61532,113.0,20,0
29813,212.43,27,0
65401,74.15,14,0
77493,153.5,25,0
59649,84.0,15,0
37205,199.0,31,0
85335,57.0,10,0
69089,137.44,22,0
30099,142.0,24,0
65922,151.15,25,0
88345,87.5,14,0
32614,-1334.1200000000003,0,85
32614,148.0,21,0
51968,62.0,10,0
48432,81.19999999999999,16,0
14601,163.0,28,0
69212,224.08999999999997,36,0
100169,203.36,23,0
13001,168.5,32,0
13001,-1569.4900000000007,0,147
25838,110.14,16,0
97096,88.45,15,0
77171,234.52999999999997,33,0
42347,-1079.3,0,107
15908,215.82999999999998,32,0
68236,253.29999999999998,32,0
25429,114.5,19,0
88344,102.0,16,0
8891,50.0,10,0
30617,48.5,7,0
30617,-1006.4399999999999,0,53
30536,35.65,7,0
80118,119.0,20,0
61554,-1546.8000000000004,0,100
68181,100.0,15,0
24739,7.4,2,0
71540,112.5,21,0
55952,104.5,16,0
77435,193.5,32,0
96455,70.0,10,0
2097,69.0,11,0
95330,106.15,20,0
65914,159.0,24,0
97854,151.5,27,0
65036,60.0,11,0
54088,174.5,31,0
96145,220.5,35,0
26890,142.25000000000003,26,0
35823,74.5,13,0
86565,98.9,20,0
52636,157.0,27,0
8968,145.5,24,0
50740,91.0,14,0
98840,-1106.18,0,82
41360,114.0,19,0
24897,152.0,24,0
26108,80.60000000000001,16,0
68611,155.0,25,0
6974,98.0,16,0
55728,86.5,13,0
35047,173.05,31,0
17191,125.15,19,0
36541,114.4,19,0
54540,101.0,16,0
26536,114.0,20,0
10709,94.85,16,0
3650,164.14999999999998,27,0
21353,35.0,6,0
36164,240.69,37,0
17679,75.5,12,0
56260,132.0,18,0
94814,134.05,27,0
83848,-992.1700000000001,0,84
65496,-1608.9700000000005,0,106
72654,92.4,15,0
96268,116.75000000000001,21,0
21321,98.30000000000001,18,0
90877,88.60000000000001,16,0
83964,88.0,14,0
25451,117.3,22,0
51132,81.95,15,0
39077,102.0,18,0
11545,10.65,3,0
49268,179.0,29,0
66813,111.5,18,0
79411,53.5,10,0
31949,135.0,22,0
88253,137.15,24,0
49471,83.5,13,0
54960,112.7,19,0
66697,122.7,17,0
41688,93.0,15,0
59555,151.65,19,0
43947,241.59,31,0
8097,167.6,20,0
32516,306.71000000000004,42,0
18919,65.65,13,0
90756,-999.24,0,60
55989,55.900000000000006,11,0
15173,106.0,19,0
71290,85.6,18,0
33882,171.0,26,0
86922,174.0,28,0
47683,132.5,23,0
16510,95.65,16,0
55295,63.5,9,0
91067,181.95,32,0
4898,102.15,16,0
12781,155.0,26,0
28990,47.0,8,0
53329,118.95,19,0
98053,70.15,15,0
1078,129.45,23,0
52924,19275.800000000003,47,0
28661,121.0,21,0
42345,181.0,28,0
34542,36.0,5,0
35726,129.40000000000003,25,0
12270,170.65,35,0
40775,106.10000000000001,20,0
36655,122.7,20,0
57720,45.0,8,0
64487,113.0,18,0
51890,224.01,30,0
78062,94.05,15,0
64327,70.6,14,0
88477,164.0,28,0
85948,166.4,18,0
60672,94.5,16,0
40765,92.0,12,0
34655,123.0,21,0
58866,5773.7,20,0
17484,29.1,6,0
28626,143.38,17,0
89665,147.13,17,0
24247,203.18,32,0
45454,132.5,20,0
62085,195.0,31,0
4416,158.9,28,0
63250,101.5,17,0
14611,119.0,19,0
75713,179.35,31,0
93025,97.0,16,0
28118,162.25,28,0
41889,199.2,36,0
91169,187.0,29,0
78802,-1292.1100000000001,0,95
95949,222.4,36,0
60079,149.0,28,0
82406,115.5,20,0
19268,227.0,36,0
67516,158.0,25,0
33980,119.5,22,0
77966,148.5,25,0
50584,68.45,13,0
97710,73.0,12,0
31953,61.0,10,0
33922,48.0,7,0
70276,33.5,5,0
31789,20436.5,52,0
43089,134.5,23,0
24796,71.5,12,0
67169,141.0,22,0
8719,86.5,14,0
96579,155.0,24,0
71712,-1636.1100000000004,0,77
99609,133.3,24,0
39989,71.6,15,0
85517,88.80000000000001,16,0
87459,161.13000000000002,21,0
75924,152.5,25,0
87595,132.0,24,0
42497,92.75,16,0
69367,130.5,20,0
25015,66.55,11,0
65786,235.03,36,0
15347,50.5,9,0
76169,182.5,28,0
70827,170.04999999999998,19,0
31354,143.28,20,0
16616,154.78,21,0
41230,83.0,14,0
64099,155.5,25,0
99215,160.3,25,0
31583,206.5,32,0
21632,174.5,23,0
77003,117.0,20,0
2298,54.25,10,0
100219,84.75,15,0
6900,-1624.1600000000005,0,92
6900,97.5,14,0
22253,110.5,17,0
48915,245.0,39,0
22550,224.78,34,0
74723,200.2,26,0
67856,257.15,41,0
54756,113.65,16,0
1059,107.66000000000001,15,0
93530,170.5,24,0
62562,224.89999999999998,41,0
68978,128.78,18,0
9048,3732.15,43,0
100348,120.4,20,0
89922,150.5,26,0
44210,128.5,21,0
14876,72.93,10,0
51837,171.0,29,0
3168,134.78,22,0
81237,66.5,11,0
72900,146.4,22,0
61997,72.0,14,0
7851,102.35000000000001,16,0
96807,886.49,20,0
88879,228.26,36,0
21603,112.5,19,0
82744,115.0,19,0
82739,1078.65,31,0
10489,249.94999999999996,32,0
12900,173.24,21,0
22382,113.34,19,0
45723,83.5,15,0
78533,55.15,10,0
9951,136.5,19,0
91625,1340.26,22,0
40532,122.4,20,0
59777,55.0,10,0
57277,124.0,22,0
50817,246.6,41,0
26014,140.55,26,0
28906,196.47,27,0
73608,126.66,20,0
46836,212.5,32,0
93715,142.0,24,0
69279,20.1,4,0
31252,88.0,15,0
92959,82.15,14,0
19185,120.0,19,0
56770,258.25,44,0
64100,211.45,37,0
66170,97.4,14,0
39298,127.75,22,0
36923,124.5,20,0
55366,138.0,26,0
74381,146.91,19,0
67539,149.78,15,0
72722,135.95,19,0
28776,176.4,29,0
33172,34.5,8,0
93588,85.8,15,0
87381,179.5,30,0
11889,209.0,32,0
87718,102.5,17,0
49092,134.65,24,0
19491,63.0,12,0
11420,140.0,25,0
70163,142.5,21,0
54790,70.5,12,0
68129,73.9,13,0
25018,260.40999999999997,39,0
71132,143.0,24,0
71132,-1356.18,0,79
94318,122.0,21,0
83591,134.05,25,0
69160,106.0,17,0
55110,200.0,32,0
67851,178.05,29,0
46060,82.5,14,0
59195,148.0,26,0
58150,78.5,14,0
22169,306.64,46,0
94833,234.91,32,0
9936,120.96000000000001,16,0
93662,102.0,18,0
18358,131.5,23,0
91593,198.15,34,0
98083,80.5,12,0
41729,161.5,29,0
24677,117.5,19,0
91054,91.0,15,0
39319,276.5,42,0
100901,66.0,10,0
82756,232.5,34,0
8031,158.0,26,0
44959,258.4,43,0
66099,-2250.16,0,90
66099,89.5,15,0
50511,150.57,21,0
5237,94.5,17,0
34431,165.25,28,0
70866,-1089.7300000000002,0,62
70866,131.25,18,0
53605,98.6,16,0
22106,24.5,3,0
68846,268.01,25,0
9874,139.0,24,0
43016,140.0,20,0
5107,121.5,21,0
23570,204.0,33,0
72831,112.0,18,0
95205,67.5,12,0
23619,87.5,13,0
16834,105.5,18,0
73922,131.0,23,0
86406,128.0,21,0
76922,-1453.3900000000003,0,107
44327,89.0,16,0
31184,-1666.22,0,103
72775,66.5,12,0
3822,85.45,14,0
79456,98.0,16,0
40287,155.25,28,0
31184,143.5,22,0
62041,156.0,26,0
61219,38.8,8,0
35229,116.7,19,0
69344,109.55,21,0
41936,106.0,17,0
48522,146.5,24,0
69200,-910.1400000000001,0,82
35630,-1518.4100000000003,0,65
81166,151.0,24,0
90638,96.2,10,0
73031,69.0,10,0
39369,226.25,39,0
26736,127.15,19,0
8943,-1592.2200000000005,0,116
4825,44.45,8,0
9022,191.55,25,0
35516,219.19,31,0
95994,75.5,13,0
1393,121.0,17,0
53229,196.0,31,0
58808,106.5,18,0
30413,79.0,13,0
9359,150.49,19,0
100478,108.0,17,0
28078,158.5,27,0
79592,127.5,21,0
82590,244.54999999999998,27,0
4559,276.20000000000005,32,0
60160,154.18,17,0
90533,121.5,20,0
13773,122.5,20,0
90315,182.5,28,0
25518,132.0,22,0
71007,183.04000000000002,32,0
64101,85.0,13,0
73689,75.75,13,0
52410,96.58,16,0
25390,70.5,13,0
97184,92.7,18,0
78775,106.5,17,0
60709,117.0,18,0
53441,263.52,36,0
8438,112.0,20,0
83071,94.45,17,0
90502,102.7,17,0
56067,-1095.84,0,70
35166,108.0,20,0
89728,132.89000000000001,17,0
70926,125.44,21,0
75211,146.2,24,0
46977,149.0,25,0
95365,188.0,30,0
12846,182.30000000000004,23,0
38807,99.55,16,0
47873,110.28999999999999,18,0
97236,-1740.0800000000008,0,117
42481,157.3,28,0
51654,-1274.61,0,92
80317,131.95,21,0
48427,1454.5,29,0
22467,172.5,28,0
48694,167.30000000000004,31,0
75761,176.5,29,0
58933,125.25,19,0
43295,92.9,17,0
1189,202.5,25,0
51972,66.3,14,0
31562,151.57,14,0
32832,85.05,16,0
13432,164.44,24,0
96019,215.38,30,0
28542,98.5,16,0
18900,83.0,14,0
15165,96.2,16,0
3580,146.5,24,0
55544,107.0,16,0
33506,157.84,26,0
38617,121.0,17,0
34797,65.9,11,0
59191,95.05,18,0
50237,232.25,39,0
74922,121.9,19,0
92936,113.6,19,0
49094,-3096.31,0,85
97097,-2399.8600000000006,0,109
99580,99.5,17,0
41404,65.0,10,0
24757,1020.1600000000001,20,0
63803,201.12,18,0
6355,132.70000000000002,24,0
4815,142.79,20,0
52186,931.4499999999999,31,0
20597,164.5,28,0
56067,84.0,13,0
84655,152.41,21,0
67954,148.38,18,0
45194,119.0,20,0
48666,148.5,17,0
29341,149.5,26,0
32035,122.0,21,0
25594,100.5,17,0
27151,120.4,20,0
7248,97.38,16,0
80869,120.45,22,0
60576,85.5,14,0
47211,79.49000000000001,11,0
40290,69.15,13,0
20841,113.94,16,0
63224,114.56,18,0
71683,87.0,12,0
97649,70.5,9,0
4177,136.24,16,0
67792,113.75,21,0
48948,78.0,11,0
80536,134.9,26,0
16804,157.5,26,0
23634,102.5,17,0
99807,122.30000000000001,23,0
11577,51.5,9,0
39563,182.75,28,0
38562,133.13,16,0
99339,82.9,13,0
44519,104.61,16,0
30999,105.5,17,0
94569,59.5,8,0
6431,86.0,15,0
31765,133.85,24,0
15240,64.0,12,0
28601,78.0,10,0
16287,49.5,9,0
95636,110.16,16,0
45235,119.5,21,0
74596,36.0,6,0
97097,85.3,14,0
7150,192.52,26,0
62338,145.43,16,0
38317,234.7,38,0
98634,164.38,22,0
17383,239.89,30,0
24849,1246.9800000000002,49,0
80355,123.25,22,0
84157,127.64,18,0
57584,88.60000000000001,15,0
22884,-3053.5999999999995,0,142
98582,116.0,19,0
58815,142.5,23,0
33252,88.5,13,0
10464,-1268.8000000000002,0,37
55201,119.15,23,0
40739,-1826.7300000000005,0,120
24186,257.40999999999997,28,0
10464,56.5,8,0
19947,106.6,14,0
98725,60.599999999999994,13,0
52536,1386.7,18,0
3329,117.95,18,0
34990,61.199999999999996,11,0
60940,287.21000000000004,45,0
71292,108.0,18,0
66374,165.3,28,0
81259,118.0,20,0
7917,124.95,22,0
56002,91.5,16,0
22069,259.25,27,0
53953,-1750.4000000000005,0,88
63569,-1682.4499999999998,0,57
81649,-2048.76,0,106
53953,214.52,16,0
25711,167.4,27,0
12988,135.0,23,0
3285,85.0,15,0
35159,59.55,11,0
28419,99.0,18,0
22336,140.05,22,0
22116,164.5,24,0
82375,-883.2399999999996,0,78
28068,72.5,13,0
30445,172.51000000000002,19,0
24128,55.84,7,0
26258,87.5,14,0
57645,107.0,20,0
20435,96.95,18,0
44888,240.54,35,0
60657,153.65,25,0
27355,263.96,33,0
4018,175.36,21,0
35691,175.5,27,0
83195,142.0,22,0
5828,141.65,24,0
92973,157.0,25,0
1179,198.39999999999998,33,0
6281,50.5,9,0
12853,722.66,18,0
88204,70.5,12,0
27292,79.4,14,0
82375,52.5,9,0
12715,91.45,17,0
23991,93.42,15,0
65634,122.5,17,0
29368,110.0,18,0
49284,78.0,12,0
78067,37.75,6,0
81736,-1216.47,0,75
20786,167.78000000000003,25,0
81736,82.5,14,0
89384,166.5,28,0
77369,183.5,27,0
58969,119.35,22,0
5882,109.5,17,0
5882,-1727.6000000000004,0,120
29396,55.4,11,0
67521,124.9,19,0
1910,49.45,8,0
97152,64.5,10,0
100947,167.0,27,0
6532,87.4,16,0
49221,63.0,11,0
91224,108.5,18,0
63594,100.8,19,0
71909,130.0,19,0
76501,83.5,14,0
92882,165.5,29,0
79121,74.5,13,0
17210,264.76,28,0
30514,118.22999999999999,15,0
98113,122.75,20,0
71837,166.5,26,0
78140,-2135.07,0,105
72184,83.5,13,0
96501,116.5,19,0
78140,157.15,24,0
72745,81.5,14,0
94744,165.5,29,0
46638,157.2,19,0
46638,-1605.4800000000002,0,74
17977,135.45,25,0
19841,157.2,30,0
3853,148.3,25,0
19158,99.75,18,0
81823,94.15,17,0
53511,124.0,21,0
70759,77.95,13,0
60262,66.56,7,0
27948,4065.0,31,0
64555,119.5,19,0
36688,272.18999999999994,40,0
91522,167.55,30,0
81904,1693.0,18,0
25779,43.45,8,0
64062,17.5,3,0
58769,103.7,19,0
62547,175.15,28,0
56814,89.0,16,0
64225,178.65,29,0
51103,129.5,22,0
11779,164.05,29,0
100155,93.0,16,0
23000,144.87999999999997,21,0
20210,39.4,7,0
42760,33.0,5,0
49307,144.8,24,0
87169,147.5,24,0
15460,1715.3000000000002,24,0
63574,55.6,10,0
52200,122.0,22,0
89215,94.0,15,0
43910,110.4,20,0
56733,107.73000000000002,13,0
4230,58.5,11,0
50647,133.0,21,0
59664,21.0,4,0
32849,146.85,17,0
41833,97.55,18,0
13942,100.03999999999999,13,0
66723,127.7,22,0
93375,88.2,16,0
84818,102.15,16,0
75252,63.95,11,0
91710,109.52,15,0
66611,97.13999999999999,13,0
68212,163.45000000000002,31,0
73810,95.84,13,0
91609,58.0,10,0
71571,40.45,7,0
27171,102.5,15,0
77470,170.43,21,0
31810,28.25,5,0
83596,149.5,24,0
75508,155.5,23,0
51842,179.5,29,0
35028,157.5,23,0
42535,116.0,18,0
35915,-3592.990000000001,0,98
22225,43.4,9,0
11237,133.0,25,0
35915,55.5,9,0
75862,144.65,22,0
43861,189.5,29,0
41893,79.0,13,0
12478,220.01000000000002,21,0
76098,77.0,14,0
29756,110.0,19,0
80074,183.83,21,0
68529,202.83999999999997,24,0
88697,138.66,17,0
31948,155.96,22,0
16993,156.44,25,0
83345,-1915.8800000000003,0,94
33923,148.75,26,0
99095,134.0,19,0
7970,205.5,35,0
8701,76.7,14,0
10928,149.0,27,0
68520,127.55,20,0
97786,107.0,20,0
78275,118.3,20,0
61422,728.8000000000001,17,0
7395,85.0,15,0
36573,133.4,21,0
67891,100.96,16,0
85368,176.70000000000002,32,0
48085,258.21,38,0
24273,150.65,26,0
63357,-1530.9800000000002,0,65
63357,104.5,18,0
77724,140.0,25,0
26675,82.5,12,0
96902,89.45,16,0
52879,103.0,16,0
29890,146.5,23,0
2440,183.0,27,0
59640,47.5,8,0
96265,48.0,8,0
44588,103.5,19,0
100892,75.45,14,0
45324,104.5,15,0
74054,147.0,23,0
6151,136.3,20,0
59006,31.0,6,0
64583,72.7,13,0
65481,117.45,23,0
43599,133.5,19,0
59207,118.6,23,0
74700,148.5,29,0
87578,1590.45,28,0
63530,174.0,25,0
91736,266.27000000000004,35,0
62188,113.2,20,0
71986,82.2,16,0
17966,182.0,29,0
16016,117.5,18,0
13148,59.5,11,0
51889,343.36,37,0
63898,252.28,28,0
38503,110.95,20,0
72984,75.44999999999999,13,0
100727,111.60000000000001,19,0
17765,91.5,17,0
13903,112.5,18,0
4127,109.9,22,0
1661,94.5,16,0
1023,107.0,19,0
51737,114.7,19,0
7445,178.84,24,0
66539,1636.8,14,0
9218,123.25,22,0
10740,102.5,16,0
60959,97.5,16,0
60666,61.65,12,0
87850,102.5,17,0
69669,156.0,27,0
34962,114.0,18,0
52871,148.1,27,0
68833,99.14999999999999,19,0
25413,172.95,26,0
78790,96.45,17,0
20505,98.35,18,0
25812,120.9,22,0
60712,-1616.3400000000001,0,133
60712,49.5,9,0
11406,107.5,18,0
77760,141.0,27,0
98987,138.26,19,0
49080,61.5,10,0
92945,169.5,26,0
41036,134.45,24,0
5248,15.5,3,0
20063,89.0,14,0
97331,53.05,9,0
84554,67.49999999999999,14,0
99623,157.9,25,0
24015,231.55,37,0
69512,230.0,36,0
34155,47.0,7,0
11683,-1471.6399999999999,0,40
97033,822.64,15,0
11683,77.03999999999999,9,0
48446,50.45,8,0
77476,178.7,23,0
48696,107.0,17,0
33246,206.48999999999998,25,0
60323,136.5,20,0
77534,27.0,5,0
49289,1003.0,36,0
89451,164.05,31,0
46227,110.19,19,0
50465,-2003.4400000000005,0,115
80276,111.28,15,0
30082,141.5,24,0
73405,150.0,26,0
51509,46.0,8,0
8266,68.5,11,0
88004,90.9,16,0
86030,22.5,3,0
12127,87.55000000000001,15,0
99769,-1203.9900000000002,0,71
17401,75.5,13,0
12329,103.0,17,0
21859,91.60000000000001,17,0
46994,90.15,14,0
35239,1009.9399999999998,16,0
51514,121.4,21,0
87755,141.65,25,0
54336,157.9,27,0
74378,174.0,28,0
76950,108.95,19,0
17555,713.5300000000002,36,0
99769,166.33000000000004,17,0
6599,153.5,25,0
62287,157.0,22,0
27093,137.01999999999998,20,0
30891,173.7,31,0
5960,178.59,26,0
25555,79.46,15,0
46170,15.0,3,0
63860,182.5,28,0
19279,94.5,17,0
74882,61.5,11,0
64397,108.5,17,0
27475,69.3,13,0
78571,153.0,25,0
76729,131.0,22,0
78176,74.5,14,0
80498,73.5,12,0
77638,102.5,17,0
25747,67.5,10,0
5160,33.0,4,0
94171,147.15,23,0
7167,25.5,5,0
99398,85.0,14,0
30934,54.7,10,0
4555,90.05000000000001,20,0
11774,89.44999999999999,16,0
91627,104.7,18,0
86032,217.12000000000003,35,0
42637,815.35,18,0
30204,99.10000000000001,16,0
31140,96.75,21,0
57404,66.5,12,0
61869,54.9,9,0
98701,157.5,28,0
4818,106.0,15,0
57745,211.04,30,0
18702,86.0,13,0
91943,113.15,20,0
88371,126.15,23,0
15277,81.0,13,0
13389,160.6,30,0
6610,205.88,34,0
80207,112.5,19,0
10267,98.5,17,0
64774,173.65,31,0
56434,173.5,30,0
90098,171.0,27,0
36669,145.5,25,0
59188,145.5,26,0
43552,83.45,14,0
9660,125.0,22,0
88494,145.0,23,0
89060,115.9,21,0
32217,161.2,26,0
69564,171.5,31,0
47489,111.0,18,0
62727,151.9,27,0
48040,76.45,14,0
65285,-1009.0400000000001,0,84
66960,982.36,17,0
33369,199.20999999999998,31,0
49074,159.3,30,0
84583,92.15,16,0
72750,300.09,34,0
58079,123.0,19,0
100305,110.55,19,0
56074,76.9,15,0
19910,208.3,35,0
38780,129.0,22,0
34794,182.5,30,0
50563,201.5,32,0
94177,85.5,15,0
51289,149.9,23,0
91733,134.7,23,0
83061,195.26,25,0
25589,1559.5,26,0
28061,133.0,23,0
78419,157.5,28,0
97038,132.25,22,0
35851,158.0,19,0
89294,112.5,19,0
59704,102.0,16,0
6282,143.5,22,0
100297,154.45,28,0
92524,104.95,17,0
84603,126.0,21,0
71159,182.11999999999998,26,0
60295,1156.2499999999998,29,0
92527,163.0,23,0
24206,17.65,4,0
97962,107.0,18,0
18057,180.25,26,0
25840,186.5,29,0
17717,160.92000000000002,17,0
100751,89.7,14,0
3765,-1726.6300000000003,0,87
63410,100.53,10,0
63410,-1555.91,0,80
3765,82.9,15,0
97950,115.52,15,0
79165,65.5,11,0
74856,108.1,19,0
73855,131.5,23,0
61225,135.0,24,0
58403,73.7,13,0
36322,62.0,12,0
15370,32.0,6,0
14685,149.65000000000003,21,0
9533,823.45,35,0
